Iceland,ISL,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.77295246,83.14145273,84.11494512,86.33712127,87.15046159,86.71670759,85.31756608,84.88070588,85.56908183,87.73769145,88.79148548,86.83750632,87.66215844,87.75729811,87.81699581,87.84284761,87.47247984,87.3591178,87.32482932,88.95992764,89.25647148,89.57836513,90.99783774,90.82592901,89.74499847,90.30241802,88.88916382,89.31508814,89.34391349,89.42379556
Israel,ISR,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.21907643,64.90850165,67.01160375,66.87315058,68.86549191,70.27778507,71.25292513,71.9243085,72.82650056,75.07788438,76.42076565,77.08939822,77.74832183,79.47759166,79.55530712,80.04595632,80.03870111,79.98339889,80.00371226,82.37357971,82.22055518,82.01351923,83.48984416,83.5193923,84.90671411,84.86073238,85.68603549,85.5489419,86.98059238,87.08331998
Italy,ITA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.79090803,53.55326498,52.716669,52.37976564,53.18697296,53.94677532,54.72035878,55.16046862,55.8659105,57.15866577,57.71241708,58.92171475,59.52738597,59.99349983,61.80170046,61.97003092,62.47386429,62.5333354,63.7477624,63.88043644,64.30181463,65.05984865,66.6863813,67.33724064,68.05486736,67.28935367,67.99553013,68.67793144,68.90354874,69.08655988
Jamaica,JAM,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.64025637,82.5237773,83.42729957,84.35519157,85.30988755,83.89329108,82.12383047,80.12132089,77.86358839,77.11416338,76.39709599,75.93126264,75.53880388,75.23089616,75.40979772,76.09916082,76.48199888,76.86911246,77.27776414,77.72148146,78.19598735,78.83332748,79.47291767,80.45361713,79.96010092,80.196319,81.94552093,82.83946641,82.31853845,82.49434175
Jordan,JOR,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.57138215,15.733485,16.58910125,16.84663608,17.17045286,17.62206359,17.65757515,17.81211227,17.9924298,18.20010975,18.43399534,17.77116227,18.99434887,17.57938272,17.80917155,18.04704929,18.7243258,22.49580308,21.88828422,22.6488845,22.70231733,22.99302538,22.83240014,21.69727032,21.75164654,21.86507811,22.00275003,22.20277543,22.45469126,22.569106
Japan,JPN,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.76388641,65.17245066,64.91521281,64.36888974,64.40845088,64.24608711,64.2226999,64.67518659,64.72506468,64.34163617,64.28310408,64.77680806,64.64298263,65.05862266,65.4352057,65.77959664,66.07425329,66.00957232,66.34136347,67.20828062,67.56063667,67.61239048,68.06066459,69.19787386,69.86499006,70.45862847,71.32665607,72.46148412,73.73752692,73.98709297
Kazakhstan,KAZ,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.20951227,83.88872757,83.7719238,83.60137844,83.50342143,83.5870706,83.85341804,84.18707667,84.54059031,84.84754135,85.10854174,85.37918855,85.64906212,85.53556844,85.07895569,85.52164567,86.00577001,86.46723697,86.90870274,86.30799558,86.15913024,86.0777189,85.95700924,85.7996393,85.34374494,84.87472263,84.0543922,83.18175697,83.11657142,82.98137112
Kenya,KEN,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.76737497,91.14508228,91.61080261,92.15379336,92.7268353,93.29028682,93.73678742,94.04730258,94.33159896,94.64597239,93.36416498,92.00115127,90.56744615,89.07096722,87.52840231,85.95751298,86.41719158,86.89842095,87.39820537,87.91671471,88.44385303,88.97848978,89.5082015,90.02781699,90.54006533,91.04287704,91.53975256,92.35336592,93.21954548,93.25489329
Kyrgyz Republic,KGZ,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.88756857,67.91276046,69.7154301,71.86557607,75.08262904,76.30276888,75.75151092,74.89728293,75.0642499,75.02130803,74.7159385,74.43332091,74.75280242,73.35573277,72.12778675,71.04723635,70.27093731,69.89049129,69.60310854,69.4764495,68.07052853,68.29796729,67.06891962,64.34847245,67.15445526,66.05674474,64.0821492,61.22916425,59.46067503,59.11137677
Cambodia,KHM,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.13619248,91.90016328,91.52444843,91.16041042,91.26269931,91.29859588,91.56696684,92.51111511,93.59453945,94.63688009,94.86809406,95.72501653,93.36741311,90.78929174,88.01510607,87.17727416,86.33084173,85.51258671,87.13495107,88.87469931,91.82557383,91.97839838,89.43453865,86.50033273,85.97083924,85.46562871,86.29148253,86.13215099,85.99905379,85.86040263
Kiribati,KIR,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.11742916,63.52032927,63.02449013,63.04546992,63.4938411,64.17821271,64.9850768,66.30844285,63.48739517,64.74437999,66.22802546,67.08676535,67.15401647,66.33770297,67.39493109,68.12503733,68.80718428,68.73664929,68.99665918,68.18339134,68.59166423,68.79711838,69.05639175,69.38265986,70.11606857,70.79627563,71.19473142,71.80820197,72.4092176,72.35369783
Kuwait,KWT,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.72903984,48.14457623,48.31675186,48.72571865,49.04286306,48.84138226,49.52761766,50.37868164,51.13707678,52.06050146,52.24886999,52.61866098,52.65971937,51.67575028,51.08985777,50.59395936,51.02336286,51.58326747,52.38786772,53.92270545,54.96936498,55.1472649,55.54039987,56.25941037,56.88892422,57.37699166,57.17592712,57.24989406,56.95609847,56.77278324
Latin America & Caribbean (excluding high income),LAC,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.72899136,52.09117699,53.15315264,54.26325686,55.38832083,56.84815594,57.06815685,58.13120137,58.84873809,59.54156109,60.20183729,61.20521953,62.15727757,62.88715635,63.84342667,64.50778934,64.86973756,65.04550804,65.11220739,65.96017429,65.66941055,65.45042254,66.26626728,66.32785204,66.10185132,66.5267704,67.02266672,67.54854159,68.11714368,68.180265
Lao PDR,LAO,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.98860145,97.03937097,97.10956394,97.19030642,97.30012327,97.40490167,97.4024634,97.40447905,97.41561946,97.44188459,97.48095074,97.46950029,97.48164146,97.50914613,97.53892552,97.5589915,97.47642521,97.36157096,97.21585804,97.03369055,96.81809411,96.58451219,96.34433769,96.11268599,95.90243994,95.71852723,95.68952511,95.66414986,95.64327569,95.67527177
Lebanon,LBN,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6909111,27.38955842,28.41397934,29.049607,29.51418266,29.90495539,30.24091255,30.18404173,30.28333375,30.18046376,30.08539714,29.56514387,29.1095284,28.76808293,28.74326329,29.21950937,29.85757813,30.54896431,31.40123093,32.19994276,32.70875477,32.62799475,32.45309087,32.16004457,31.84929219,31.60237947,31.70038844,31.81011081,31.97891635,32.03192743
Liberia,LBR,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.96237951,85.13926728,85.44786629,85.86752907,86.23948607,86.35702467,86.579082,86.76112257,86.86258375,87.00513107,87.29128783,87.1030396,87.02149518,86.68068146,86.68266446,86.62446391,86.51447318,86.42928005,86.34181812,86.30857753,86.39877155,86.50676454,86.69378225,86.96607224,87.23848628,87.55336758,88.57945963,88.93878959,89.32034179,89.38535082
Libya,LBY,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.26329442,41.84271586,42.51760739,43.25386929,44.0000685,44.72889071,45.64152256,46.48618214,47.27532188,48.04345407,48.80190269,49.57885516,50.3516447,51.09229269,51.74994706,52.30300614,52.71510949,53.0266363,53.24662918,53.38854321,53.47077668,53.32197986,53.14295502,52.93971158,52.71451936,52.47041752,52.34830234,52.23686003,52.13275644,51.98132381
St. Lucia,LCA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.30932747,61.0897666,62.14586063,63.20327687,64.2550316,65.28610748,66.34079856,67.37463406,68.3850422,69.38948195,70.40093736,71.4346685,71.93132154,73.26364193,75.14661547,75.38959699,76.29572065,76.31938548,76.90147017,76.30632909,76.15054636,77.21442631,77.43902626,77.32877728,77.54262891,77.72446147,78.43134576,79.04701427,79.06022076,79.38372287
Latin America & Caribbean,LCN,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.54724277,51.9274439,52.99991368,54.09817079,55.19974777,56.62888298,56.88033106,57.94745473,58.64547486,59.34404923,59.99108309,60.95899024,61.88185171,62.6538354,63.61740402,64.3116002,64.67067071,64.87686681,65.02648175,65.8628365,65.61820655,65.46721877,66.27899364,66.36589946,66.19275606,66.60065804,67.10962611,67.63849574,68.22830237,68.29496772
Least developed countries: UN classification,LDC,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.24216479,71.15185804,71.04760137,71.0042998,71.0297421,71.22389459,71.37807876,71.57013825,71.78112752,71.9964,72.13349601,72.25787126,72.33524169,72.41091743,72.48635351,72.63716135,72.64126914,72.73661546,72.89913575,73.09522211,73.31110081,73.38272934,73.41480471,73.50926034,73.76907504,74.16207174,74.57492181,75.09885049,75.44200052,75.58265578
Low income,LIC,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.25884399,82.05938784,81.86129378,81.711434,81.61976485,81.74836366,81.76905358,81.85682235,81.95866065,82.16255401,82.32237483,82.34678552,82.45501306,82.57285838,82.65648322,82.74334768,82.61867659,82.45477963,82.30245538,82.18793989,82.06470449,81.90678539,81.80306563,81.8184357,81.95007292,82.21949093,82.55779925,82.88952063,83.19157757,83.21007223
Liechtenstein,LIE,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.37806318,53.27430707,49.62827722,49.1261509,50.14706513,48.45804718,47.17793722,46.30753583,53.63447022,48.37015397,48.4524855,48.36096734,48.27093117,48.18186698,48.08465265,47.97875757,47.83649695,47.68578203,47.53835813,47.41099156,44.99758018,45.31118153,43.23416584,46.42711855,45.72546873,47.12840521,46.99558157,47.18601653,47.52153968,47.50643428
Lower middle income,LMC,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.70721313,49.04140053,49.41093823,49.58854565,49.78572202,49.78682712,49.86130008,49.9469691,50.07203864,50.17956924,50.31535293,50.21643495,50.0177471,50.1880549,50.12762337,50.23730608,49.76576268,49.86373113,49.48738672,49.22982205,48.96795076,48.49703633,47.89846703,47.7687723,47.8205377,47.81634595,47.81550529,47.93763595,48.20239076,48.19870977
Low & middle income,LMY,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.47412182,66.46160585,66.50196174,66.45386453,66.51066665,66.56249414,66.55687841,66.58947363,66.57485446,66.63538828,66.6911874,66.53697034,66.44952174,66.41957361,66.27760147,66.22584517,65.92583625,65.79536599,65.43229297,65.24707332,64.88453051,64.64686139,64.41316712,64.27743114,64.18017118,64.17975397,64.17560258,64.20289639,64.26365491,64.09455065
Lesotho,LSO,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.18947647,80.54069054,80.90962479,81.2933542,81.74181135,82.21331503,82.75214886,83.32337702,83.93423048,84.61062726,84.21490964,83.78002164,83.33291174,82.87007575,82.38709323,81.87941781,81.39216803,80.87369655,80.33193906,79.76782999,79.17891869,78.70104496,78.20467652,77.69833309,78.14582925,78.64024098,78.9094569,79.12613144,79.43910276,79.22016095
Late-demographic dividend,LTE,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.77434571,80.66089484,80.63021137,80.58905504,80.59240594,80.61824281,80.63500566,80.66471868,80.69073941,80.7890803,80.9303671,80.78124151,80.74485309,80.60313343,80.39706172,80.24187184,79.9515194,79.65591911,79.2818534,79.10197914,78.67258112,78.65325689,78.63528998,78.53325077,78.47607061,78.38676971,78.29476765,78.25191268,78.12842437,77.8732429
Lithuania,LTU,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.09460564,75.95867942,75.85481871,75.73898446,75.70677169,75.69252002,75.83907243,76.13018218,76.45137605,80.58678559,82.45650372,81.29961592,79.93832836,82.60332663,80.35854172,80.4883116,81.68679228,80.80881216,80.97969384,83.63911195,84.29639714,83.47295914,84.23359318,82.70518238,82.91500983,83.92571529,84.17471783,84.03859923,83.65231785,83.46324178
Luxembourg,LUX,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.92903018,52.22245301,55.90979789,54.16996248,56.04072034,53.32748876,55.04079187,57.20908454,57.65725725,61.03979832,62.73192755,63.22008644,64.29741721,66.04081665,68.94220047,70.15804706,72.73831493,73.91434071,74.10827238,73.81637165,74.69251559,76.64898499,78.20636484,77.98172186,78.65896232,82.17973849,82.03968403,84.9439482,85.98327802,86.24784521
Latvia,LVA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.02561946,74.932005,74.80774713,74.58399546,74.46419125,74.36489422,74.42770251,77.1457756,75.78184555,74.00928557,75.30045883,77.42602088,77.25167812,77.98173408,76.86164603,76.85333543,76.97715099,76.54453558,78.71201786,81.0015553,82.48855614,80.81905022,81.18868256,81.24886316,80.00120225,80.04741576,81.78688625,81.18291084,81.40281747,81.48369922
"Macao SAR, China",MAC,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.00095426,62.12261297,64.15428775,64.8724588,66.92564412,66.3773433,68.33479015,68.96224212,69.68101594,71.56246331,73.50300125,75.01084231,77.29416242,75.74622985,76.97558234,79.00907323,79.65112189,82.83027906,83.4673955,85.62317805,84.91665313,86.04357795,85.12604115,86.61634298,85.85630147,86.31550468,87.02725791,85.70400553,85.12094109,84.93918453
St. Martin (French part),MAF,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.96759908,29.41123171,29.13133363,28.99059547,29.77261956,29.37104199,30.34123194,30.33020038,31.04703925,31.29272805,31.57593728,32.25283955,31.63778414,33.59417932,34.47329962,34.61016135,34.44150478,34.11313421,33.89725048,33.83912027,33.79002597,33.80505276,33.07933664,33.10189824,32.41686537,31.76637973,31.10803462,30.48742557,30.68063688,30.60921867
Monaco,MCO,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.08615764,89.42324566,90.19873699,90.34757372,93.96434939,94.13264621,95.0049318,94.82926057,95.85147657,96.41078586,96.11861204,95.26074125,94.23124847,93.3949754,92.49966588,91.03951551,89.52016245,87.93706707,86.29793962,84.60262536,85.33672223,85.50380075,86.81007301,86.0341922,85.67942107,87.33255756,87.08398574,85.88073304,88.69563759,88.05428131
Madagascar,MDG,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.43539844,94.41039435,94.440385,94.48389326,94.51201266,94.53402588,94.4805241,94.43676832,94.39743562,94.37501412,94.37048145,94.33751295,94.26523931,94.30584619,94.35085157,94.40599514,94.78201335,95.09609892,95.35136303,95.55293097,95.70776683,95.82869243,95.98128092,95.14380794,94.22133098,93.19013137,93.37623909,93.55331564,93.72699863,93.74170583
Maldives,MDV,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.24144681,28.34271402,30.59409039,33.01154512,35.6006071,38.36306681,41.03024202,43.80068318,46.67195161,49.6403281,52.7005705,53.28395085,53.80740034,54.27634261,54.69763983,55.09351756,55.75599835,56.29865339,56.70561522,56.99401652,57.19399862,57.31665512,57.37739779,57.38557656,57.37234826,54.66747646,52.37050064,51.63317867,49.94413995,49.43070532
Middle East & North Africa,MEA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.59106338,23.74760853,23.69907149,23.91950294,24.43700078,24.59661636,24.62843174,24.67859148,24.89208357,25.70571755,26.15377836,26.61487786,26.50013649,27.21700634,27.78196091,28.37709863,28.5817088,29.17374697,28.47079876,29.16675658,29.23506702,29.2032905,29.41165678,29.62332584,29.69020156,30.04571775,30.73120172,30.49763467,30.38961495,30.39866888
Mexico,MEX,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.92281284,40.29291684,41.10472791,41.9936422,42.94135048,45.22378404,45.08046383,47.20185906,46.89798108,46.30677809,47.10681522,46.56507855,47.51806322,48.31231712,49.7605399,50.73196702,52.01042954,52.68681184,52.85364301,54.04665648,54.02568302,54.64077178,55.78020751,56.09712847,54.98951279,55.53642556,55.76761882,55.41108998,56.13983355,56.32106181
Marshall Islands,MHL,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.21962007,65.21141065,65.26175664,65.21057423,65.26922284,65.3000128,65.28321889,65.30091476,65.26355773,65.30061543,65.33326271,65.14545648,65.02291354,64.96249271,64.78426451,64.70000024,64.3617374,64.21476106,63.8064223,63.59098182,63.17688341,62.90699159,62.63572648,62.45602234,62.30570392,62.24222568,62.15948652,62.11190726,62.10053391,61.86076173
North Macedonia,MKD,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.69085432,63.66461096,63.6671824,63.7189373,63.6233856,63.50883134,63.4579456,62.87817108,62.31017481,61.75020179,62.43534983,63.16868044,63.92852378,65.229726,64.4629785,63.74179929,63.16305731,64.7714755,62.95321908,61.97705635,62.34227427,64.2093733,63.81440842,65.95517124,64.58486431,64.34399353,62.4998114,63.04440378,63.6955988,63.82858616
Mali,MLI,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54375327,74.52997768,74.49150064,74.5425284,74.65785692,74.81864452,74.74967125,74.78134736,74.89107278,74.99686815,75.04567059,74.96656221,74.84481306,74.75677733,74.65634642,74.594428,74.29304583,74.05955299,73.88432013,73.75946174,73.68761863,73.38874091,73.18786149,73.08772889,73.07244968,75.4558256,75.58059062,75.75536004,75.98923871,75.9778223
Malta,MLT,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0374576,38.30471267,38.9686631,39.33792854,39.63164885,39.40477034,39.86494779,40.32513323,40.65841614,41.48292998,42.32506701,40.5234932,43.87099447,43.01749454,40.64318786,43.60376674,44.11281831,47.33148798,49.50918094,50.43754152,51.09338772,52.91940461,58.11715599,60.40207356,62.16980953,62.96727208,64.94718554,66.46751744,68.55169113,68.66537811
Myanmar,MMR,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.90184429,71.9379606,71.65261091,71.45342821,71.20399118,70.96936747,70.78391192,70.61421792,70.4265612,70.0691837,69.60776396,69.17012777,68.7012756,68.17933476,67.66788532,67.165751,66.65787991,66.19948692,65.81016207,65.45876925,65.1623908,64.97831109,64.78061759,64.58098061,64.39557068,64.22520508,62.89442264,61.61577237,61.48215081,61.39657141
Middle East & North Africa (excluding high income),MNA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.05268953,22.17283798,22.35675695,22.51082974,22.96757002,22.76783672,22.69355475,22.64587233,22.76194388,23.53066097,24.04638522,24.53693421,24.35077289,25.05669545,25.61839644,26.15731964,26.12141252,26.65590776,25.5747148,26.14916225,25.87383644,25.52817678,25.51042381,25.69213769,25.49865312,25.61101228,26.23166385,25.8873606,25.77421024,25.77776521
Montenegro,MNE,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.24352372,73.88144818,73.71609944,73.62172503,73.55106219,73.57094807,73.68080743,73.72786566,73.91319546,73.71662115,73.81841585,73.88454548,73.95512022,74.02450551,74.15726071,74.26836449,74.54490322,74.73654236,74.96550474,74.31703541,74.26273323,74.34067776,76.48359815,75.99018857,76.84914884,78.41866994,76.37856492,75.40768464,73.8411604,74.04504962
Mongolia,MNG,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.10643503,81.09146035,81.16504183,81.28548312,81.40433152,81.54282042,81.68773035,81.85324155,82.0346128,82.21262647,82.34830386,82.44084659,82.51344376,82.59086054,82.73874588,82.84068407,83.0396367,83.33333136,83.61477705,82.89311505,81.65906303,81.17402367,82.48121462,81.13161898,80.78920448,79.99970368,79.61801958,79.90386453,80.33563439,80.29645502
Northern Mariana Islands,MNP,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.9807084,106.6002127,106.9549135,107.2924561,107.5195453,107.6883071,107.8833632,108.0001559,107.0033537,106.3179035,105.8647817,105.5599686,105.3718875,105.263035,104.7570969,104.2167354,103.6311023,103.0201194,102.3830541,101.7276567,101.0529129,100.3601337,99.63579344,98.8809492,98.0915036,97.2631235,97.47559541,97.73697895,98.02870566,97.81786079
Mauritania,MRT,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.94752385,39.9407714,39.99837556,40.13255363,40.23591497,40.44114695,40.58283208,40.65867784,40.80541179,41.02681043,41.23996979,41.34527772,41.47780372,41.64812942,41.83824311,42.05191526,42.30923848,42.55875756,42.83024586,43.12928522,43.47260119,43.85541788,44.2747729,44.50990736,44.76499989,45.00871072,45.13877822,45.36258645,45.65079642,45.75370746
Mauritius,MUS,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.95501155,47.41703801,47.66107074,47.76931359,47.90375965,48.15855386,48.54383433,48.963803,49.41892413,49.89149064,50.35569624,50.64493967,50.88832056,51.09883535,51.30546813,53.54071259,54.4211902,53.52990064,55.29555538,55.99762857,58.09098749,57.47411721,57.93032614,60.31696288,60.4342448,62.23457435,61.31510999,61.56682467,62.4483472,62.72279029
Malawi,MWI,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.66691343,96.50625071,96.38447933,96.45388713,96.35280606,96.30628763,96.21719168,96.06523276,95.90369653,95.40505006,94.90497073,94.3872374,93.86951303,93.34370851,92.80333007,92.24118987,91.64092066,91.03986618,90.44428649,89.85527223,89.2777082,88.6994573,88.1445282,87.61558578,87.99152197,88.36965592,88.82285426,89.26806077,89.72105702,89.50827929
Malaysia,MYS,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.67313558,57.5774167,57.50280545,57.44001783,57.38946713,57.35243288,57.33819145,57.31765373,57.17751559,57.13573772,57.12420509,57.04327068,56.99527192,56.948542,56.91896695,56.87962123,56.8851455,56.90348722,56.46146128,57.28156574,57.11172085,58.68804842,59.9124361,63.09647727,64.61762505,65.0344066,65.57759025,65.64924577,65.67107724,65.81930796
